date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:00	281602/281602	---M-Z	200	added ('OK')	text/html	etag:%221dc9d0e-44c02-5f69b1b8d8be8-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index.html	(from )
15:18:00	31/31	---M--	200	added ('OK')	text/plain	etag:%221c5ed12-1f-573674df1a4fa%22	https://themes.pixelstrap.com/robots.txt		(from )
15:18:01	416/416	---M--	200	added ('OK')	image/png	etag:%221dc5da7-1a0-5e53c70092800%22	https://themes.pixelstrap.com/fastkart/assets/images/favicon/1.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/favicon/1.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:01	63504/63504	---M--	200	added ('OK')	text/css	etag:%221d43a28-f810-5e710d7688ec0%22	https://themes.pixelstrap.com/fastkart/assets/css/animate.min.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/animate.min.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:01	197384/197384	---M--	200	added ('OK')	text/css	etag:%221dc58ff-30308-5eec0dc608d80%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/bootstrap.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/bootstrap.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:01	133346/133346	---M--	200	added ('OK')	text/css	etag:%221dc59a7-208e2-5eec0dc608d80%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/font-awesome.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/font-awesome.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:01	2310/2310	---M--	200	added ('OK')	text/css	etag:%221dc598d-906-5eec0dc608d80%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/feather-icon.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/feather-icon.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:02	1215/1215	---M--	200	added ('OK')	text/css	etag:%221dc59ba-4bf-5eec0dc7f1200%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:02	2425/2425	---M--	200	added ('OK')	text/css	etag:%221dc59b9-979-5eec0dc7f1200%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/slick/slick-theme.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:02	7799/7799	---M--	200	added ('OK')	text/css	etag:%221d43ac9-1e77-5e710d7965580%22	https://themes.pixelstrap.com/fastkart/assets/css/bulk-style.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/bulk-style.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:03	204806/204806	---M--	200	added ('OK')	text/css	etag:%221dc59ae-32006-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/assets/css/vendors/animate.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/vendors/animate.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:03	7078/7078	---M--	200	added ('OK')	image/png	etag:%221dc5d3a-1ba6-5e4adfa197200%22	https://themes.pixelstrap.com/fastkart/assets/images/country/united-states.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/country/united-states.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:04	3536/3536	---M--	200	added ('OK')	image/png	etag:%221dc5d39-dd0-5e4adfa197200%22	https://themes.pixelstrap.com/fastkart/assets/images/country/united-kingdom.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/country/united-kingdom.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:04	659/659	---M--	200	added ('OK')	image/png	etag:%221dc5d37-293-5e4adfa197200%22	https://themes.pixelstrap.com/fastkart/assets/images/country/germany.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/country/germany.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:04	4107/4107	---M--	200	added ('OK')	image/png	etag:%221dc5d38-100b-5e4adfa197200%22	https://themes.pixelstrap.com/fastkart/assets/images/country/turkish.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/country/turkish.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:04	4997/4997	---M--	200	added ('OK')	image/png	etag:%221dc5f9b-1385-5e4ae1434cb80%22	https://themes.pixelstrap.com/fastkart/assets/images/logo/1.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/logo/1.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:04	107948/107948	---M-Z	200	added ('OK')	text/html	etag:%221dc9d17-1a5ac-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/contact-us.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/contact-us.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:04	252173/252173	---M-Z	200	added ('OK')	text/html	etag:%221dc9d31-3d90d-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/shop-left-sidebar.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:04	610873/610873	---M--	200	added ('OK')	text/css	etag:%221d4bb79-95239-5f69b23b9df9a%22	https://themes.pixelstrap.com/fastkart/assets/css/style.css	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/css/style.css	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:05	217633/217633	---M-Z	200	added ('OK')	text/html	etag:%221dc9d23-35221-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-left-thumbnail.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:05	11666/11666	---M--	200	added ('OK')	image/png	etag:%221dc5e96-2d92-5e4ae871fbd80%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/product/1.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/product/1.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:06	133629/133629	---M-Z	200	added ('OK')	text/html	etag:%221dc9d39-209fd-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/wishlist.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/wishlist.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:06	11951/11951	---M--	200	added ('OK')	image/png	etag:%221dc5e97-2eaf-5e4ae871fbd80%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/product/2.png	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/product/2.png	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:06	122511/122511	---M-Z	200	added ('OK')	text/html	etag:%221dc9d14-1de8f-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/cart.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/cart.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:07	146517/146517	---M-Z	200	added ('OK')	text/html	etag:%221dc9d15-23c55-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/checkout.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/checkout.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:07	93566/93566	---M-Z	200	added ('OK')	text/html	etag:%221dc9d1c-16d7e-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/login.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/login.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:07	81669/81669	---M-Z	200	added ('OK')	text/html	etag:%221dc9d37-13f05-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/sign-up.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/sign-up.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:07	91414/91414	---M-Z	200	added ('OK')	text/html	etag:%221dc9d19-16516-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/forgot.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/forgot.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:07	297393/297393	---M-Z	200	added ('OK')	text/html	etag:%221dc9d1a-489b1-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-2.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-2.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:08	317418/317418	---M-Z	200	added ('OK')	text/html	etag:%221dc9d1b-4d7ea-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-3.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-3.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:08	539649/539649	---M-Z	200	added ('OK')	text/html	etag:%221dc9d3b-83c01-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-4.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-4.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:09	424140/424140	---M-Z	200	added ('OK')	text/html	etag:%221dc9d3c-678cc-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-5.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-5.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:09	179706/179706	---M-Z	200	added ('OK')	text/html	etag:%221dc9d33-2bdfa-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-6.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-6.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:09	159485/159485	---M-Z	200	added ('OK')	text/html	etag:%221dc9d0c-26efd-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-7.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-7.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:09	135068/135068	---M-Z	200	added ('OK')	text/html	etag:%221dc9d34-20f9c-5ec12378b5d40-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-8.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-8.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:09	166376/166376	---M-Z	200	added ('OK')	text/html	etag:%221dc9d0d-289e8-5f1cc9c369b00-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/index-9.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/index-9.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:10	256108/256108	---M-Z	200	added ('OK')	text/html	etag:%221dc9d2f-3e86c-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/shop-category-slider.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/shop-category-slider.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:10	203698/203698	---M-Z	200	added ('OK')	text/html	etag:%221dc9d30-31bb2-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/shop-category.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/shop-category.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:10	250145/250145	---M-Z	200	added ('OK')	text/html	etag:%221dc9d2e-3d121-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/shop-banner.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/shop-banner.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:10	252161/252161	---M-Z	200	added ('OK')	text/html	etag:%221dc9d32-3d901-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/shop-list.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/shop-list.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:11	252206/252206	---M-Z	200	added ('OK')	text/html	etag:%221dc9d35-3d92e-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/shop-right-sidebar.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/shop-right-sidebar.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:11	225974/225974	---M-Z	200	added ('OK')	text/html	etag:%221dc9d36-372b6-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/shop-top-filter.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/shop-top-filter.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:11	196991/196991	---M-Z	200	added ('OK')	text/html	etag:%221dc9d20-3017f-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/product-4-image.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-4-image.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:11	217566/217566	---M-Z	200	added ('OK')	text/html	etag:%221dc9d24-351de-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/product-right-thumbnail.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-right-thumbnail.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:12	217520/217520	---M-Z	200	added ('OK')	text/html	etag:%221dc9d21-351b0-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/product-bottom-thumbnail.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-bottom-thumbnail.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:12	214119/214119	---M-Z	200	added ('OK')	text/html	etag:%221dc9d22-34467-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/product-bundle.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-bundle.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:12	212683/212683	---M-Z	200	added ('OK')	text/html	etag:%221dc9d25-33ecb-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/product-slider.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-slider.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Aug%202023%2009:48:12%20GMT	https://themes.pixelstrap.com/fastkart/front-end/demo-personal-portfolio.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/demo-personal-portfolio.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:12	214634/214634	---M-Z	200	added ('OK')	text/html	etag:%221dc9d26-3466a-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/product-sticky.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/product-sticky.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:13	132550/132550	---M-Z	200	added ('OK')	text/html	etag:%221dc9d11-205c6-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/blog-detail.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/blog-detail.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:13	137337/137337	---M-Z	200	added ('OK')	text/html	etag:%221dc9d12-21879-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/blog-grid.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/blog-grid.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:13	133489/133489	---M-Z	200	added ('OK')	text/html	etag:%221dc9d13-20971-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/blog-list.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/blog-list.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:13	100440/100440	---M-Z	200	added ('OK')	text/html	etag:%221dc9d0f-18858-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/404.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/404.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:13	142434/142434	---M-Z	200	added ('OK')	text/html	etag:%221dc9d10-22c62-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/about-us.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/about-us.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:14	5877/5877	---M-Z	200	added ('OK')	text/html	etag:%221dc9d3a-16f5-5ec124f539f00-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/coming-soon.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/coming-soon.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:14	111954/111954	---M-Z	200	added ('OK')	text/html	etag:%221dc9d16-1b552-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/compare.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/compare.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:14	118138/118138	---M-Z	200	added ('OK')	text/html	etag:%221dc9d18-1cd7a-5edbb9d1acd80-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/faq.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/faq.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:15	114494/114494	---M-Z	200	added ('OK')	text/html	etag:%221dc9d1d-1bf3e-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/order-success.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/order-success.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:15	106476/106476	---M-Z	200	added ('OK')	text/html	etag:%221dc9d1e-19fec-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/order-tracking.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/order-tracking.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:15	91867/91867	---M-Z	200	added ('OK')	text/html	etag:%221dc9d1f-166db-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/otp.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/otp.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:16	146155/146155	---M-Z	200	added ('OK')	text/html	etag:%221dc9d27-23aeb-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/search.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/search.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:16	233650/233650	---M-Z	200	added ('OK')	text/html	etag:%221dc9d38-390b2-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/user-dashboard.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/user-dashboard.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:16	129180/129180	---M-Z	200	added ('OK')	text/html	etag:%221dc9d28-1f89c-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/seller-become.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/seller-become.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:16	177137/177137	---M-Z	200	added ('OK')	text/html	etag:%221dc9d29-2b3f1-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/seller-dashboard.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/seller-dashboard.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:17	259142/259142	---M-Z	200	added ('OK')	text/html	etag:%221dc9d2b-3f446-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/seller-detail.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/seller-detail.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:17	255786/255786	---M-Z	200	added ('OK')	text/html	etag:%221dc9d2a-3e72a-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/seller-detail-2.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/seller-detail-2.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:17	136293/136293	---M-Z	200	added ('OK')	text/html	etag:%221dc9d2d-21465-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/seller-grid.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/seller-grid.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:17	152315/152315	---M-Z	200	added ('OK')	text/html	etag:%221dc9d2c-252fb-5edbb9d2a0fc0-gzip%22	https://themes.pixelstrap.com/fastkart/front-end/seller-grid-2.html	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/front-end/seller-grid-2.html	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:18	35953/35953	---M--	200	added ('OK')	image/jpeg	etag:%221dc5f01-8c71-5e4ae7d77d100%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/2.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/2.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:18	124807/124807	---M--	200	added ('OK')	image/jpeg	etag:%221dc5ed9-1e787-5e4ae7d77d100%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/1.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/1.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:18	54618/54618	---M--	200	added ('OK')	image/jpeg	etag:%221dc5f22-d55a-5e4ae7d77d100%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/3.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/3.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:18	21273/21273	---M--	200	added ('OK')	image/jpeg	etag:%221dc5f4a-5319-5e4ae7d77d100%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/4.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/4.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
15:18:18	32694/32694	---M--	200	added ('OK')	image/jpeg	etag:%221dc5f54-7fb6-5e4ae7d77d100%22	https://themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/5.jpg	C:/Users/93in/OneDrive/Desktop/mind%20luster%20certificates/fastkart/themes.pixelstrap.com/fastkart/assets/images/vegetable/banner/5.jpg	(from https://themes.pixelstrap.com/fastkart/front-end/index.html)
